<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
WIG_GAMES5_BV,D,20190410,000000,1288.06,1288.06,1288.06,1288.06,0,0
WIG_GAMES5_BV,D,20190411,000000,1288.06,1288.06,1288.06,1288.06,0,0
WIG_GAMES5_BV,D,20190412,000000,1288.06,1288.06,1288.06,1288.06,0,0
WIG_GAMES5_BV,D,20190415,000000,1288.06,1288.06,1288.06,1288.06,0,0
WIG_GAMES5_BV,D,20190416,000000,1288.06,1288.06,1288.06,1288.06,0,0
WIG_GAMES5_BV,D,20190417,000000,1288.06,1288.06,1288.06,1288.06,0,0
WIG_GAMES5_BV,D,20190418,000000,1288.06,1288.06,1288.06,1288.06,0,0
WIG_GAMES5_BV,D,20190423,000000,1288.06,1288.06,1288.06,1288.06,0,0
WIG_GAMES5_BV,D,20190424,000000,1288.06,1288.06,1288.06,1288.06,0,0
WIG_GAMES5_BV,D,20190425,000000,1288.06,1288.06,1288.06,1288.06,0,0
WIG_GAMES5_BV,D,20190426,000000,1288.06,1299.05,1288.06,1299.05,0,0
WIG_GAMES5_BV,D,20190429,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190430,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190502,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190506,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190507,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190508,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190509,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190510,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190513,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190514,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190515,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190516,000000,1299.05,1299.05,1299.05,1299.05,0,0
WIG_GAMES5_BV,D,20190517,000000,1299.05,1305.54,1299.05,1305.54,0,0
WIG_GAMES5_BV,D,20190520,000000,1305.54,1305.54,1305.54,1305.54,0,0
WIG_GAMES5_BV,D,20190521,000000,1305.54,1305.54,1305.54,1305.54,0,0
WIG_GAMES5_BV,D,20190522,000000,1305.54,1316,1305.54,1316,0,0
WIG_GAMES5_BV,D,20190523,000000,1316,1316,1316,1316,0,0
WIG_GAMES5_BV,D,20190524,000000,1316,1334.83,1316,1334.83,0,0
WIG_GAMES5_BV,D,20190527,000000,1334.83,1334.83,1334.83,1334.83,0,0
WIG_GAMES5_BV,D,20190528,000000,1334.83,1334.83,1334.83,1334.83,0,0
WIG_GAMES5_BV,D,20190529,000000,1334.83,1334.83,1334.83,1334.83,0,0
WIG_GAMES5_BV,D,20190530,000000,1334.83,1348.94,1334.83,1348.94,0,0
WIG_GAMES5_BV,D,20190531,000000,1348.94,1348.94,1348.94,1348.94,0,0
WIG_GAMES5_BV,D,20190603,000000,1348.94,1348.94,1348.94,1348.94,0,0
WIG_GAMES5_BV,D,20190604,000000,1348.94,1348.94,1348.94,1348.94,0,0
WIG_GAMES5_BV,D,20190605,000000,1348.94,1348.94,1348.94,1348.94,0,0
WIG_GAMES5_BV,D,20190606,000000,1348.94,1348.94,1348.94,1348.94,0,0
WIG_GAMES5_BV,D,20190607,000000,1348.94,1348.94,1348.94,1348.94,0,0
WIG_GAMES5_BV,D,20190610,000000,1348.94,1348.94,1348.94,1348.94,0,0
WIG_GAMES5_BV,D,20190611,000000,1348.94,1348.94,1348.94,1348.94,0,0
WIG_GAMES5_BV,D,20190612,000000,1348.94,1348.94,1348.94,1348.94,0,0
WIG_GAMES5_BV,D,20190613,000000,1348.94,1348.94,1348.94,1348.94,0,0
WIG_GAMES5_BV,D,20190614,000000,1348.94,1348.94,1348.94,1348.94,0,0
