<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MRB,D,20090205,000000,1.40834,1.40834,1.39186,1.40001,56875.7297314576,0
MRB,D,20090206,000000,1.40834,1.42483,1.40001,1.42483,60068.8243261492,0
MRB,D,20090209,000000,1.35888,1.41649,1.35888,1.41649,20399.081081700802,0
MRB,D,20090210,000000,1.41649,1.41649,1.39186,1.40001,19648.581081678,0
MRB,D,20090211,000000,1.40001,1.40001,1.37546,1.40001,20909.3783790136,0
MRB,D,20090212,000000,1.40001,1.40834,1.39186,1.40834,31436.662163117202,0
MRB,D,20090213,000000,1.40834,1.47419,1.36713,1.44122,83093.0540565784,0
MRB,D,20090216,000000,1.44122,1.44946,1.41649,1.44122,74762.8243265956,0
MRB,D,20090217,000000,1.44122,1.44122,1.39186,1.43298,38699.324325500005,0
MRB,D,20090218,000000,1.44122,1.44122,1.42483,1.43298,25317.364865634,0
MRB,D,20090219,000000,1.43298,1.44946,1.40834,1.44122,27893.4054062528,0
MRB,D,20090220,000000,1.44122,1.44122,1.40001,1.42483,17514.5135140456,0
MRB,D,20090223,000000,1.44122,1.44122,1.40001,1.43298,15552.3243247968,0
MRB,D,20090224,000000,1.43298,1.43298,1.40001,1.42483,13659.527027442,0
MRB,D,20090225,000000,1.43298,1.44122,1.40834,1.42483,28419.7162170796,0
MRB,D,20090226,000000,1.43298,1.43298,1.42483,1.43298,14462.3378382772,0
MRB,D,20090227,000000,1.42483,1.42483,1.39186,1.39186,21371.6351357844,0
MRB,D,20090302,000000,1.42483,1.42483,1.37546,1.39186,13969.121622046001,0
MRB,D,20090303,000000,1.39186,1.40001,1.37546,1.40001,7090.783783999201,0
MRB,D,20090304,000000,1.39186,1.40001,1.36713,1.39186,16720.2432437512,0
MRB,D,20090305,000000,1.39186,1.39186,1.35888,1.38352,31235.9594604084,0
MRB,D,20090306,000000,1.39186,1.39186,1.3424,1.3424,65717.3243263208,0
MRB,D,20090309,000000,1.40001,1.40001,1.35064,1.39186,27193.0810819072,0
MRB,D,20090310,000000,1.39186,1.40001,1.38352,1.39186,8402.8243245796,0
MRB,D,20090311,000000,1.40834,1.41649,1.39186,1.40001,42790.2432445432,0
MRB,D,20090312,000000,1.40001,1.41649,1.35888,1.40834,17010.621622138402,0
MRB,D,20090313,000000,1.41649,1.42483,1.41649,1.42483,19223.689189773202,0
MRB,D,20090316,000000,1.42483,1.42483,1.41649,1.42483,15715.6621626396,0
MRB,D,20090317,000000,1.41649,1.42483,1.40001,1.42483,49682.4594609688,0
MRB,D,20090318,000000,1.42483,1.42483,1.39186,1.41649,43458.5405418608,0
MRB,D,20090319,000000,1.41649,1.41649,1.39186,1.40834,44001.9324337692,0
MRB,D,20090320,000000,1.41649,1.42483,1.40834,1.41649,26479.945946750402,0
MRB,D,20090323,000000,1.42483,1.42483,1.40001,1.42483,14084.418919346801,0
MRB,D,20090324,000000,1.42483,1.42483,1.38352,1.40834,17509.1756762076,0
MRB,D,20090325,000000,1.41649,1.41649,1.40001,1.40834,38278.7027038656,0
MRB,D,20090326,000000,1.40834,1.40834,1.37546,1.40834,18348.2837843412,0
MRB,D,20090327,000000,1.40001,1.40001,1.39186,1.40001,11640.756757110401,0
MRB,D,20090330,000000,1.39186,1.40834,1.37546,1.40834,45378.0270284056,0
MRB,D,20090331,000000,1.40834,1.40834,1.40001,1.40834,16149.0945950852,0
MRB,D,20090401,000000,1.40001,1.44946,1.37546,1.40834,168012.7162213204,0
MRB,D,20090402,000000,1.42483,1.42483,1.38352,1.40834,44469.527028378005,0
MRB,D,20090403,000000,1.40834,1.40834,1.37546,1.37546,29578.0270279256,0
MRB,D,20090406,000000,1.37546,1.40834,1.36713,1.40001,43699.8108121384,0
MRB,D,20090407,000000,1.40834,1.42483,1.40001,1.41649,35291.6486497208,0
MRB,D,20090408,000000,1.42483,1.44946,1.40001,1.43298,113292.4054088472,0
MRB,D,20090409,000000,1.44122,1.52365,1.43298,1.51531,366863.1892003344,0
MRB,D,20090414,000000,1.48244,1.5318,1.42483,1.48244,382760.337849466,0
MRB,D,20090415,000000,1.49068,1.49068,1.44122,1.47419,66460.35135337041,0
MRB,D,20090416,000000,1.49068,1.49068,1.45771,1.47419,46040.9864878852,0
MRB,D,20090417,000000,1.48244,1.51531,1.44946,1.51531,60768.0810829272,0
MRB,D,20090420,000000,1.51531,1.52365,1.48244,1.51531,89398.108110824,0
MRB,D,20090421,000000,1.52365,1.52365,1.48244,1.52365,74325.1216238796,0
MRB,D,20090422,000000,1.51531,1.52365,1.48244,1.52365,61912.5135153944,0
MRB,D,20090423,000000,1.52365,1.52365,1.50716,1.52365,12303.71621659,0
MRB,D,20090424,000000,1.52365,1.52365,1.45771,1.48244,61570.891893762404,0
MRB,D,20090427,000000,1.49883,1.49883,1.45771,1.48244,35053.581082146,0
MRB,D,20090428,000000,1.44946,1.48244,1.44122,1.45771,15082.5945950528,0
MRB,D,20090429,000000,1.46595,1.49068,1.45771,1.49068,19177.783784366402,0
MRB,D,20090430,000000,1.49068,1.50716,1.45771,1.49068,24067.2432439744,0
MRB,D,20090504,000000,1.49883,1.50716,1.45771,1.48244,24118.4864872192,0
MRB,D,20090505,000000,1.49068,1.49068,1.44122,1.47419,18712.3243248928,0
MRB,D,20090506,000000,1.52365,1.62247,1.52365,1.62247,729026.9459680936,0
MRB,D,20090507,000000,1.65545,1.67999,1.59774,1.61414,423941.756769636,0
MRB,D,20090508,000000,1.63896,1.64711,1.57302,1.64711,203885.12162781562,0
MRB,D,20090511,000000,1.64711,1.7953,1.60589,1.74593,592473.31082881,0
MRB,D,20090512,000000,1.7953,1.7953,1.72945,1.76242,75847.4729752772,0
MRB,D,20090513,000000,1.7953,1.7953,1.59774,1.67999,138748.55405826922,0
MRB,D,20090514,000000,1.67999,1.69657,1.60589,1.69657,78824.9189213136,0
MRB,D,20090515,000000,1.71305,1.71305,1.63062,1.68832,133250.5810851292,0
MRB,D,20090518,000000,1.64711,1.68832,1.62247,1.68832,66241.5000020124,0
MRB,D,20090519,000000,1.67184,1.68832,1.63062,1.64711,50104.1486501708,0
MRB,D,20090520,000000,1.64711,1.65545,1.5895,1.63896,75185.5810833652,0
MRB,D,20090521,000000,1.64711,1.67184,1.63062,1.67184,95527.01351641561,0
MRB,D,20090522,000000,1.67184,1.69657,1.60589,1.63062,50257.8783799052,0
MRB,D,20090525,000000,1.67184,1.67184,1.56477,1.63062,32480.74324423,0
MRB,D,20090526,000000,1.63062,1.63062,1.52365,1.54014,76529.6486509736,0
MRB,D,20090527,000000,1.55653,1.5895,1.51531,1.57302,55688.5945962864,0
MRB,D,20090528,000000,1.5895,1.5895,1.52365,1.55653,53666.621623252,0
MRB,D,20090529,000000,1.55653,1.60589,1.55653,1.59774,47089.3378392684,0
MRB,D,20090601,000000,1.58126,1.63062,1.56477,1.56477,46100.7702716708,0
MRB,D,20090602,000000,1.5895,1.59774,1.57302,1.58126,28705.8243251964,0
MRB,D,20090603,000000,1.62247,1.62247,1.56477,1.58126,35015.1486497124,0
MRB,D,20090604,000000,1.58126,1.58126,1.56477,1.58126,32331.283784766,0
MRB,D,20090605,000000,1.62247,1.62247,1.56477,1.5895,27016.9324332532,0
MRB,D,20090608,000000,1.58126,1.5895,1.51531,1.51531,55612.7972989868,0
MRB,D,20090609,000000,1.52365,1.5895,1.50716,1.55653,49964.2972988152,0
MRB,D,20090610,000000,1.54819,1.67184,1.52365,1.57302,170036.82432949002,0
MRB,D,20090612,000000,1.58126,1.5895,1.5318,1.56477,54185.4594611056,0
MRB,D,20090615,000000,1.55653,1.57302,1.52365,1.55653,34108.78378482,0
MRB,D,20090616,000000,1.55653,1.55653,1.51531,1.54014,17096.0270275464,0
MRB,D,20090617,000000,1.54819,1.54819,1.48244,1.50716,27242.1891900168,0
MRB,D,20090618,000000,1.50716,1.5318,1.45771,1.45771,39502.1351363352,0
MRB,D,20090619,000000,1.44946,1.47419,1.44946,1.47419,78139.5405429144,0
MRB,D,20090622,000000,1.51531,1.51531,1.43298,1.46595,74087.0540563048,0
MRB,D,20090623,000000,1.48244,1.48244,1.42483,1.42483,37909.324325476,0
MRB,D,20090624,000000,1.44946,1.46595,1.44122,1.46595,42906.6081094116,0
MRB,D,20090625,000000,1.46595,1.56477,1.40001,1.52365,74856.7702725444,0
MRB,D,20090626,000000,1.52365,1.54819,1.44122,1.5318,41586.0270282904,0
MRB,D,20090629,000000,1.51531,1.56477,1.45771,1.56477,53174.4729745884,0
MRB,D,20090630,000000,1.56477,1.56477,1.52365,1.55653,24540.1756764212,0
MRB,D,20090701,000000,1.54014,1.54014,1.52365,1.54014,24576.4729737196,0
MRB,D,20090702,000000,1.5318,1.5318,1.48244,1.5318,32906.7027037024,0
MRB,D,20090703,000000,1.54014,1.54014,1.51531,1.52365,29580.162163060802,0
MRB,D,20090706,000000,1.52365,1.52365,1.48244,1.50716,7799.648648885601,0
MRB,D,20090707,000000,1.50716,1.51531,1.48244,1.51531,24468.648649392002,0
MRB,D,20090708,000000,1.51531,1.51531,1.49883,1.51531,27327.5945954248,0
MRB,D,20090709,000000,1.52365,1.52365,1.48244,1.51531,23001.8108115096,0
MRB,D,20090710,000000,1.56477,1.57302,1.5318,1.54819,69168.7702723716,0
MRB,D,20090713,000000,1.54014,1.54014,1.50716,1.54014,34042.5945956288,0
MRB,D,20090714,000000,1.54819,1.55653,1.54014,1.55653,47781.1216230732,0
MRB,D,20090715,000000,1.55653,1.55653,1.52365,1.54014,21273.4189195652,0
MRB,D,20090716,000000,1.54819,1.55653,1.52365,1.52365,24054.4324331632,0
MRB,D,20090717,000000,1.52365,1.54819,1.50716,1.5318,34514.459460508,0
MRB,D,20090720,000000,1.5318,1.5318,1.49883,1.50716,18899.1486492228,0
MRB,D,20090721,000000,1.51531,1.51531,1.44946,1.50716,18395.2567573156,0
MRB,D,20090722,000000,1.52365,1.52365,1.48244,1.52365,49968.5675690856,0
MRB,D,20090723,000000,1.48244,1.5318,1.48244,1.5318,53185.148650264404,0
MRB,D,20090724,000000,1.54014,1.64711,1.5318,1.63896,217030.08108767442,0
MRB,D,20090727,000000,1.70481,1.72945,1.59774,1.63896,327550.01352346444,0
MRB,D,20090728,000000,1.63062,1.67184,1.61414,1.67184,73452.9189211504,0
MRB,D,20090729,000000,1.67999,1.68832,1.64711,1.67999,76049.2432455536,0
MRB,D,20090730,000000,1.67999,1.73769,1.67999,1.73769,175469.6756810064,0
MRB,D,20090731,000000,1.68832,1.74593,1.62247,1.73769,228105.0270339568,0
MRB,D,20090803,000000,1.74593,1.74593,1.63062,1.74593,109786.5135168488,0
MRB,D,20090804,000000,1.63896,1.74593,1.63896,1.74593,164702.18919419282,0
MRB,D,20090805,000000,1.73769,1.73769,1.69657,1.72945,32407.0810820656,0
MRB,D,20090806,000000,1.72945,1.72945,1.70481,1.71305,109819.60811144441,0
MRB,D,20090807,000000,1.72945,1.74593,1.71305,1.74593,130825.06757154201,0
MRB,D,20090810,000000,1.74593,1.75427,1.71305,1.75427,138378.108112312,0
MRB,D,20090811,000000,1.77075,1.81188,1.69657,1.73769,727325.2432653392,0
MRB,D,20090812,000000,1.73769,1.73769,1.63062,1.64711,427624.86487785605,0
MRB,D,20090813,000000,1.70481,1.70481,1.60589,1.6635,167503.4864915752,0
MRB,D,20090814,000000,1.6635,1.67999,1.59774,1.64711,153352.8783830372,0
MRB,D,20090817,000000,1.64711,1.64711,1.59774,1.63062,83788.040543086,0
MRB,D,20090818,000000,1.63896,1.65545,1.60589,1.65545,187093.3513570352,0
MRB,D,20090819,000000,1.67999,1.76242,1.65545,1.73769,262132.67568363922,0
MRB,D,20090820,000000,1.76242,1.82012,1.75427,1.81188,223344.7432500284,0
MRB,D,20090821,000000,1.81188,1.82012,1.7953,1.82012,209126.87838473162,0
MRB,D,20090824,000000,1.82012,1.82012,1.77881,1.82012,114308.7297332024,0
MRB,D,20090825,000000,1.86948,2.00943,1.86948,1.96831,2375339.9730451354,0
MRB,D,20090826,000000,1.96006,1.98479,1.86948,1.93543,371537.0000112872,0
MRB,D,20090827,000000,1.91894,1.93543,1.853,1.88597,200487.05406014482,0
MRB,D,20090828,000000,1.91061,1.91061,1.7953,1.83651,300607.8108199432,0
MRB,D,20090831,000000,1.92709,1.92709,1.83651,1.91061,282559.5135220976,0
MRB,D,20090901,000000,1.91894,1.92709,1.80363,1.86124,229732.00000697921,0
MRB,D,20090902,000000,1.82827,1.82827,1.75427,1.7953,319501.621631328,0
MRB,D,20090903,000000,1.853,1.86124,1.7953,1.82827,87354.7837864376,0
MRB,D,20090904,000000,1.83651,1.84475,1.7953,1.83651,94026.01351637,0
MRB,D,20090907,000000,1.83651,1.89412,1.81188,1.86948,151406.7027073024,0
MRB,D,20090908,000000,1.853,1.93543,1.81188,1.93543,593886.7702883125,0
MRB,D,20090909,000000,1.96831,2.03425,1.94358,2.03425,619490.2432620632,0
MRB,D,20090910,000000,2.05074,2.07537,1.97655,1.99304,446534.6892027548,0
MRB,D,20090911,000000,2.02591,2.03425,1.96831,2.00943,230950.09460161082,0
MRB,D,20090914,000000,2.00943,2.00943,1.93543,1.97655,217429.3513579568,0
MRB,D,20090915,000000,1.98479,2.05074,1.97655,2.05074,269407.0810892656,0
MRB,D,20090916,000000,2.06713,2.13307,2.03425,2.1001,875632.7973238989,0
MRB,D,20090917,000000,2.13307,2.13307,2.06713,2.07537,126034.89189572081,0
MRB,D,20090918,000000,2.06713,2.24838,2.05889,2.24838,890320.3919189397,0
MRB,D,20090921,000000,2.24005,2.25653,2.18244,2.20717,194689.0946005092,0
MRB,D,20090922,000000,2.21541,2.31423,2.18244,2.31423,984233.243273144,0
MRB,D,20090923,000000,2.33072,2.35535,2.25653,2.31423,514563.29731292964,0
MRB,D,20090924,000000,2.33072,2.33072,2.1741,2.18244,424111.50001288444,0
MRB,D,20090925,000000,2.16595,2.21541,2.08362,2.16595,315774.7432528364,0
MRB,D,20090928,000000,2.21541,2.24005,2.1741,2.22356,109108.6081114228,0
MRB,D,20090929,000000,2.19068,2.28126,2.19068,2.22356,287363.5675762976,0
MRB,D,20090930,000000,2.25653,2.25653,2.19068,2.20717,204243.8243305292,0
MRB,D,20091001,000000,2.22356,2.28126,2.20717,2.25653,136477.837841984,0
MRB,D,20091002,000000,2.22356,2.27302,2.18244,2.26487,163106.1756806308,0
MRB,D,20091005,000000,2.27302,2.28126,2.22356,2.26487,129008.06757148681,0
MRB,D,20091006,000000,2.27302,2.47066,2.27302,2.43778,586159.7162340236,0
MRB,D,20091007,000000,2.44603,2.44603,2.35535,2.38833,232735.067574638,0
MRB,D,20091008,000000,2.40472,2.42954,2.37184,2.42954,124339.594598372,0
MRB,D,20091009,000000,2.42954,2.42954,2.38018,2.42121,140923.1891934704,0
MRB,D,20091012,000000,2.42954,2.43778,2.38833,2.42954,117380.1216251876,0
MRB,D,20091013,000000,2.39657,2.43778,2.35535,2.37184,126895.35135520641,0
MRB,D,20091014,000000,2.42954,2.43778,2.32248,2.40472,162375.95946439242,0
MRB,D,20091015,000000,2.40472,2.41306,2.3059,2.3636,146535.39189634362,0
MRB,D,20091016,000000,2.38833,2.38833,2.33887,2.38833,194415.7973032036,0
MRB,D,20091019,000000,2.41306,2.54485,2.40472,2.51188,1129106.4324667344,0
MRB,D,20091020,000000,2.553,2.553,2.44603,2.50354,209247.5135198704,0
MRB,D,20091021,000000,2.51188,2.52003,2.44603,2.47891,197589.6756816784,0
MRB,D,20091022,000000,2.47891,2.48715,2.43778,2.46242,160412.702707576,0
MRB,D,20091023,000000,2.48715,2.50354,2.42121,2.42954,89394.90540812121,0
MRB,D,20091026,000000,2.44603,2.44603,2.31423,2.38833,104744.391895074,0
MRB,D,20091027,000000,2.38018,2.38018,2.28941,2.33072,98486.3108138028,0
MRB,D,20091028,000000,2.33072,2.37184,2.28941,2.32248,152350.4324370608,0
MRB,D,20091029,000000,2.34711,2.45418,2.32248,2.42954,215593.13514168482,0
MRB,D,20091030,000000,2.45418,2.45418,2.35535,2.38833,96603.1216245564,0
MRB,D,20091102,000000,2.3636,2.39657,2.29775,2.3059,288898.72973850643,0
MRB,D,20091103,000000,2.31423,2.34711,2.25653,2.3059,397650.77028235083,0
MRB,D,20091104,000000,2.3059,2.31423,2.21541,2.22356,235693.2973044576,0
MRB,D,20091105,000000,2.2318,2.26487,2.22356,2.22356,143958.28378815722,0
MRB,D,20091106,000000,2.22356,2.24005,2.19068,2.24005,178882.6891946236,0
MRB,D,20091109,000000,2.24838,2.39657,2.24838,2.39657,165155.9054104228,0
MRB,D,20091110,000000,2.41306,2.50354,2.39657,2.50354,229985.01352050042,0
MRB,D,20091112,000000,2.51188,2.553,2.47066,2.553,473171.5675819424,0
MRB,D,20091113,000000,2.52836,2.553,2.48715,2.52003,121155.0405442212,0
MRB,D,20091116,000000,2.54485,2.54485,2.41306,2.45418,76878.74324557881,0
MRB,D,20091117,000000,2.47066,2.49549,2.46242,2.46242,44566.675677029605,0
MRB,D,20091118,000000,2.47066,2.47066,2.40472,2.44603,163677.3243292968,0
MRB,D,20091119,000000,2.45418,2.47891,2.43778,2.45418,128104.90540929721,0
MRB,D,20091120,000000,2.45418,2.47891,2.44603,2.47066,159685.6891940404,0
MRB,D,20091123,000000,2.53651,2.53651,2.48715,2.51188,99495.16216518481,0
MRB,D,20091124,000000,2.50354,2.52836,2.47891,2.50354,115471.3108143188,0
MRB,D,20091125,000000,2.51188,2.52003,2.38018,2.42954,172161.283789014,0
MRB,D,20091126,000000,2.44603,2.45418,2.34711,2.39657,36873.783784904,0
MRB,D,20091127,000000,2.38018,2.38018,2.33887,2.38018,33149.0405415476,0
MRB,D,20091130,000000,2.38018,2.42954,2.3059,2.32248,77547.0405428964,0
MRB,D,20091201,000000,2.32248,2.40472,2.32248,2.38833,210952.4189253276,0
MRB,D,20091202,000000,2.39657,2.39657,2.29775,2.32248,194736.0675734836,0
MRB,D,20091203,000000,2.34711,2.3636,2.28941,2.33072,154145.0135181964,0
MRB,D,20091204,000000,2.33072,2.33887,2.29775,2.32248,75684.13513743441,0
MRB,D,20091207,000000,2.33887,2.33887,2.28941,2.31423,82387.39189439481,0
MRB,D,20091208,000000,2.32248,2.32248,2.3059,2.31423,73597.0405427764,0
MRB,D,20091209,000000,2.32248,2.32248,2.3059,2.31423,58921.1891909792,0
MRB,D,20091210,000000,2.31423,2.32248,2.29775,2.31423,59843.5675693856,0
MRB,D,20091211,000000,2.3059,2.32248,2.3059,2.32248,58793.081082867204,0
MRB,D,20091214,000000,2.32248,2.34711,2.29775,2.34711,193847.8513572404,0
MRB,D,20091215,000000,2.34711,2.34711,2.31423,2.33887,66248.9729749856,0
MRB,D,20091216,000000,2.34711,2.38833,2.28941,2.32248,358430.47298386204,0
MRB,D,20091217,000000,2.32248,2.32248,2.28941,2.28941,53373.040542162,0
MRB,D,20091218,000000,2.29775,2.29775,2.28941,2.29775,46844.864866288,0
MRB,D,20091221,000000,2.28941,2.29775,2.25653,2.28941,136742.5945987488,0
MRB,D,20091222,000000,2.28126,2.28941,2.26487,2.27302,57299.554055794804,0
MRB,D,20091223,000000,2.27302,2.27302,2.20717,2.20717,67319.74324528841,0
MRB,D,20091228,000000,2.20717,2.24005,2.18244,2.21541,72999.2027049204,0
MRB,D,20091229,000000,2.21541,2.21541,2.21541,2.21541,55827.378380074406,0
MRB,D,20091230,000000,2.21541,2.21541,2.13307,2.18244,116828.1891927384,0
MRB,D,20091231,000000,2.20717,2.20717,2.18244,2.19068,34488.8378388856,0
MRB,D,20100104,000000,2.20717,2.28941,2.18244,2.27302,418183.2973100016,0
MRB,D,20100105,000000,2.3059,2.33887,2.27302,2.33072,3585178.000108917,0
MRB,D,20100106,000000,2.38833,2.38833,2.34711,2.38833,144638.32432871842,0
MRB,D,20100107,000000,2.42121,2.42121,2.35535,2.40472,121426.2027063916,0
MRB,D,20100108,000000,2.42121,2.43778,2.38833,2.43778,235482.9864936404,0
MRB,D,20100111,000000,2.44603,2.45418,2.41306,2.42121,95880.3783812912,0
MRB,D,20100112,000000,2.42121,2.42954,2.3636,2.42121,59940.7162180372,0
MRB,D,20100113,000000,2.42121,2.44603,2.39657,2.44603,96354.3783813056,0
MRB,D,20100114,000000,2.47066,2.47066,2.44603,2.45418,79242.3378402452,0
MRB,D,20100115,000000,2.45418,2.47891,2.42121,2.42954,334448.6351452956,0
MRB,D,20100118,000000,2.46242,2.47066,2.41306,2.44603,43574.9054067292,0
MRB,D,20100119,000000,2.47066,2.47066,2.42954,2.47066,65688.5000019956,0
MRB,D,20100120,000000,2.47066,2.47066,2.42954,2.45418,52105.837839420805,0
MRB,D,20100121,000000,2.46242,2.46242,2.41306,2.41306,79302.1216240308,0
MRB,D,20100122,000000,2.41306,2.44603,2.3059,2.38833,190119.90541118121,0
MRB,D,20100125,000000,2.44603,2.44603,2.3636,2.41306,81532.2702727472,0
MRB,D,20100126,000000,2.41306,2.42954,2.24838,2.42954,80977.1351375952,0
MRB,D,20100127,000000,2.41306,2.43778,2.41306,2.42954,505517.79731265485,0
MRB,D,20100128,000000,2.42954,2.43778,2.33887,2.38833,247873.175683206,0
MRB,D,20100129,000000,2.40472,2.40472,2.34711,2.38018,39512.8108120112,0
MRB,D,20100201,000000,2.40472,2.43778,2.38018,2.38018,42880.9864877892,0
MRB,D,20100202,000000,2.42121,2.42121,2.37184,2.37184,70375.12162375961,0
MRB,D,20100203,000000,2.42121,2.42121,2.38018,2.41306,57659.324326076,0
MRB,D,20100204,000000,2.42121,2.42121,2.3059,2.3059,95525.945948848,0
MRB,D,20100205,000000,2.31423,2.34711,2.26487,2.33887,144785.64865304722,0
MRB,D,20100208,000000,2.33887,2.34711,2.33072,2.34711,52310.8108124,0
MRB,D,20100209,000000,2.34711,2.34711,2.33072,2.34711,44923.243244608,0
MRB,D,20100210,000000,2.34711,2.34711,2.33887,2.34711,33772.500001026005,0
MRB,D,20100211,000000,2.3636,2.38833,2.34711,2.37184,76362.0405428604,0
MRB,D,20100212,000000,2.37184,2.38018,2.35535,2.38018,54321.0405421908,0
MRB,D,20100215,000000,2.38018,2.38018,2.35535,2.38018,39125.2837849724,0
MRB,D,20100216,000000,2.37184,2.37184,2.35535,2.3636,29394.4054062984,0
MRB,D,20100217,000000,2.37184,2.38833,2.3636,2.38833,66173.175677686,0
MRB,D,20100218,000000,2.40472,2.40472,2.37184,2.40472,67396.6081101556,0
MRB,D,20100219,000000,2.40472,2.41306,2.37184,2.38833,34145.0810821184,0
MRB,D,20100222,000000,2.38833,2.40472,2.37184,2.40472,23576.1621628784,0
MRB,D,20100223,000000,2.40472,2.40472,2.38833,2.39657,32535.1891901776,0
MRB,D,20100224,000000,2.35535,2.39657,2.33072,2.39657,88218.445948626,0
MRB,D,20100225,000000,2.39657,2.39657,2.35535,2.37184,27199.486487312803,0
MRB,D,20100226,000000,2.38018,2.39657,2.37184,2.39657,19803.37837898,0
MRB,D,20100301,000000,2.39657,2.39657,2.3636,2.37184,40509.918920149605,0
MRB,D,20100302,000000,2.38833,2.39657,2.34711,2.39657,51537.8918934576,0
MRB,D,20100303,000000,2.38833,2.38833,2.34711,2.38018,43371.0000013176,0
MRB,D,20100304,000000,2.38018,2.38018,2.33887,2.3636,46771.2027041236,0
MRB,D,20100305,000000,2.3636,2.3636,2.33072,2.33887,60607.9459477872,0
MRB,D,20100308,000000,2.33887,2.34711,2.28126,2.31423,219837.78379046242,0
MRB,D,20100309,000000,2.3059,2.32248,2.28126,2.32248,40647.63513637,0
MRB,D,20100310,000000,2.31423,2.33072,2.29775,2.32248,104034.45946262,0
MRB,D,20100311,000000,2.32248,2.32248,2.28941,2.3059,55764.391893586006,0
MRB,D,20100312,000000,2.3059,2.33072,2.26487,2.32248,84794.7567593328,0
MRB,D,20100315,000000,2.32248,2.33072,2.3059,2.33072,61080.878380234004,0
MRB,D,20100316,000000,2.33072,2.3636,2.29775,2.3636,166758.3243293904,0
MRB,D,20100317,000000,2.38018,2.40472,2.35535,2.38833,201952.8243304596,0
MRB,D,20100318,000000,2.40472,2.40472,2.34711,2.38018,76728.2162185472,0
MRB,D,20100319,000000,2.38018,2.38833,2.3636,2.38018,166402.8243293796,0
MRB,D,20100322,000000,2.38018,2.38833,2.37184,2.38018,166445.5270320836,0
MRB,D,20100323,000000,2.38018,2.39657,2.37184,2.38833,172613.9324376764,0
MRB,D,20100324,000000,2.38833,2.38833,2.35535,2.38833,77491.5270293812,0
MRB,D,20100325,000000,2.38833,2.38833,2.37184,2.38833,124933.1621659576,0
MRB,D,20100326,000000,2.38833,2.38833,2.3636,2.37184,36439.2837848908,0
MRB,D,20100329,000000,2.3636,2.37184,2.33887,2.37184,68005.1216236876,0
MRB,D,20100330,000000,2.37184,2.37184,2.33072,2.37184,82820.8243268404,0
MRB,D,20100331,000000,2.37184,2.37184,2.29775,2.3059,231286.37838540482,0
MRB,D,20100401,000000,2.32248,2.33887,2.27302,2.31423,68091.5945966632,0
MRB,D,20100406,000000,2.32248,2.33072,2.29775,2.33072,56415.608109822,0
MRB,D,20100407,000000,2.31423,2.31423,2.28126,2.31423,28801.905406280403,0
MRB,D,20100408,000000,2.3059,2.3059,2.24005,2.3059,98724.37838137761,0
MRB,D,20100409,000000,2.3059,2.3059,2.26487,2.26487,127712.04054442041,0
